EVICTED,PK_ID,GENDER,OWN_CAR,TENANT_INCOME,COUNT_CHILDREN,RENT_AMT,SPOUSAL_STATUS,AGE_YEARS,CELL_PHONE,WORK_PHONE,HOME_PHONE,COUNT_OCCUPANTS,APT_CLASS,STATE_WORK_ADDRESS_MISMATCH,CITY_WORK_ADDRESS_MISMATCH,CREDIT_PULLS,LATE_PAYMENTS,DAY_APP_SUBMIT,HOUR_APP_SUBMIT,SAFERENT_SCORE,SAFERENT_CONDITIONAL
,443780,F,N,150102,0,1544,N,45.1,1,1,1,1,B,0,0,1,0,THURSDAY,12,701,0
,443781,F,N,135000,0,1557,N,51.7,1,0,0,,A,0,0,,0,SUNDAY,12,646,0
,443783,M,Y,247500,1,1483,Y,29.6,1,1,0,,A,0,0,2,0,MONDAY,15,613,0
,443787,M,N,105000,0,2248,Y,26.4,1,1,0,,A,0,0,3,12,FRIDAY,9,772,0
,443789,F,N,216000,0,1642,N,57.6,1,1,0,,B,0,0,1,0,THURSDAY,9,626,0
,443790,F,Y,180000,0,1365,Y,51.5,1,1,0,,B,0,0,6,0,FRIDAY,5,484,0
,443794,F,N,112500,0,1843,N,37.9,1,1,1,1,A,0,0,4,1,THURSDAY,8,735,0
,443795,M,Y,123000,0,1926,N,27.1,1,1,0,1,B,0,1,,12,THURSDAY,4,287,1
,443804,M,N,67500,0,1261,Y,59,1,0,0,2,A,0,0,5,3,THURSDAY,16,347,1
,443805,F,N,81000,0,1176,N,30.7,1,1,0,,A,0,0,0,0,SATURDAY,11,367,0
,443806,F,N,193500,0,1455,N,51.9,1,0,0,1,B,0,0,6,0,MONDAY,13,246,1
,443809,M,Y,360000,0,3439,Y,41.7,1,1,0,2,A,1,1,3,0,MONDAY,3,646,0
,443812,F,Y,135000,0,1694,N,62.3,1,0,0,1,A,0,0,0,7,TUESDAY,16,524,0
,443817,F,Y,103500,2,1326,Y,35.2,1,1,0,,A,0,0,1,0,WEDNESDAY,15,397,0
,443820,M,Y,261000,0,2244,Y,28.8,1,1,0,,A,0,0,2,2,TUESDAY,11,394,0
,443824,F,N,72000,0,1183,Y,49.3,1,1,1,,A,0,1,0,0,MONDAY,12,694,0
,443825,F,N,90000,1,1277,Y,46.9,1,1,1,,A,0,0,,0,TUESDAY,12,454,0
,443826,F,N,135000,0,1578,N,38.1,1,1,1,1,A,0,0,0,0,WEDNESDAY,13,724,0
,443829,M,N,180000,0,1338,Y,25.6,1,1,0,2,A,1,0,,5,THURSDAY,16,692,0
,443830,M,N,65700,0,1259,Y,64.5,1,0,0,2,A,0,0,0,0,SATURDAY,12,403,0
,443831,M,N,112500,0,1616,Y,58.8,1,0,0,2,A,0,0,,0,WEDNESDAY,10,381,0
,443838,M,Y,135000,1,1460,Y,42.9,1,1,0,3,A,0,0,2,0,THURSDAY,9,753,0
,443840,F,Y,157500,1,2299,Y,36,1,1,0,,B,0,0,4,0,WEDNESDAY,6,595,0
,443845,F,Y,90000,0,1310,Y,41.1,1,1,0,2,A,0,0,,0,MONDAY,9,377,1
,443848,F,N,84000,1,1610,Y,34.4,1,1,0,,A,0,0,,3,FRIDAY,12,613,0
,443849,M,N,135000,0,1680,Y,47.1,1,1,0,,A,0,0,3,2,MONDAY,9,637,0
,443852,M,Y,72000,1,1409,Y,30.6,1,1,1,,A,0,0,1,8,WEDNESDAY,17,662,0
,443856,M,N,270000,1,2346,Y,32.2,1,1,0,3,A,0,0,3,0,WEDNESDAY,9,481,0
,443860,F,N,107100,0,1397,Y,50.8,1,1,1,,A,0,0,0,3,SATURDAY,9,395,0
,443863,F,N,135000,0,1783,Y,39.9,1,1,1,2,A,0,0,1,0,FRIDAY,9,434,0
,443866,F,Y,84000,0,1447,Y,49.5,1,1,0,,A,0,0,4,5,FRIDAY,10,702,0
,443876,F,N,180000,0,1545,N,25.2,1,1,0,,A,0,0,,4,SATURDAY,17,518,0
,443877,F,Y,202500,0,1451,N,37.1,1,1,0,1,A,0,1,0,0,TUESDAY,11,660,0
,443880,F,N,90000,0,1397,Y,51.7,1,0,0,,A,0,0,1,1,SATURDAY,3,493,0
,443884,F,N,103500,0,1590,Y,67.8,1,0,0,,A,0,0,2,0,THURSDAY,18,687,0
,443886,F,N,238500,0,1543,Y,55.8,1,1,0,2,A,0,0,0,0,FRIDAY,14,703,0
,443892,F,N,120000,1,1310,Y,38.6,1,1,0,,B,0,0,8,4,TUESDAY,12,426,0
,443893,F,N,108000,1,1547,Y,28.6,1,1,1,,B,0,1,9,1,MONDAY,8,595,0
,443896,M,N,81000,0,1494,Y,42.4,1,1,1,,B,0,1,3,0,TUESDAY,9,472,0
,443898,F,N,193500,0,1696,Y,42.7,1,1,0,,A,0,0,1,0,MONDAY,16,383,0
,443899,M,N,90000,0,1932,Y,30.8,1,1,0,2,B,0,0,2,5,SATURDAY,17,370,1
,443902,M,N,202500,0,1546,Y,47.6,1,1,0,,A,0,0,,4,SUNDAY,8,695,0
,443911,F,N,81000,0,1335,Y,29,1,1,0,2,A,0,0,3,1,TUESDAY,14,555,0
,443915,F,Y,360000,1,2676,Y,44.9,1,1,0,,A,0,1,4,0,WEDNESDAY,13,677,0
,443920,M,Y,112500,0,1338,Y,35.3,1,1,0,2,A,0,0,0,1,SATURDAY,12,328,1
,443921,F,N,225000,0,1271,Y,52.4,1,1,0,,A,0,0,3,1,TUESDAY,11,614,0
,443928,M,Y,225000,1,1890,Y,30.4,1,1,0,,A,0,1,1,0,SATURDAY,3,540,0
,443936,F,N,67500,0,1388,Y,61.2,1,0,0,2,A,0,0,0,5,WEDNESDAY,8,630,0
,443943,F,Y,180000,1,2157,Y,40.5,1,1,0,,A,0,0,4,0,THURSDAY,16,688,0
,443946,M,N,114000,0,1748,Y,37.7,1,1,1,2,A,0,0,1,11,SATURDAY,13,328,1
,443947,M,N,112500,0,1418,N,27.7,1,1,0,,B,0,0,3,1,THURSDAY,14,481,0
,443948,F,N,58500,0,1549,Y,57.8,1,0,0,,A,0,0,0,0,MONDAY,14,656,0
,443949,F,Y,135000,2,1414,Y,38.2,1,1,0,,A,0,1,1,1,FRIDAY,18,588,0
,443950,F,N,67500,0,1302,Y,38.8,1,1,0,,A,0,1,2,2,WEDNESDAY,15,654,0
,443951,M,Y,225000,0,1259,Y,34.9,1,1,0,,A,1,1,0,0,MONDAY,12,432,0
,443952,F,Y,126000,0,1597,Y,64.2,1,0,0,,A,0,0,3,0,SUNDAY,13,717,0
,443953,F,N,121500,0,1425,Y,37.9,1,1,1,,B,0,1,1,0,THURSDAY,7,448,0
,443954,M,N,90000,0,1594,N,32.7,1,1,1,1,B,0,0,1,0,TUESDAY,15,473,0
,443959,F,N,135000,2,1365,Y,25.6,1,1,0,,A,0,0,0,0,WEDNESDAY,16,610,0
,443962,M,Y,315000,0,1917,Y,48.5,1,1,0,,A,0,0,2,0,FRIDAY,14,432,0
,443964,F,N,315000,2,1422,Y,30.1,1,1,0,4,A,0,0,2,0,MONDAY,14,562,0
,443972,F,N,247500,1,1570,Y,28.1,1,1,1,,A,1,1,2,0,THURSDAY,9,686,0
,443976,F,N,67500,0,1420,N,58.3,1,0,0,1,B,0,0,,1,WEDNESDAY,10,306,1
,443992,F,N,103500,0,1658,Y,54.5,1,1,1,,B,0,0,,2,MONDAY,14,353,0
,443993,F,N,202500,1,2577,N,46.9,1,1,0,,B,0,0,4,9,TUESDAY,12,433,0
,443995,F,N,202500,0,1532,N,57.9,1,0,0,,A,0,0,4,0,TUESDAY,15,701,0
,443997,F,N,175500,0,1499,Y,67.5,1,1,0,,A,0,0,7,0,FRIDAY,10,773,0
,444007,F,Y,175500,0,1562,N,47.2,1,1,0,,A,0,0,5,0,THURSDAY,14,616,0
,444019,F,N,135000,0,1665,Y,45.9,1,1,0,2,A,0,1,4,0,WEDNESDAY,8,340,1
,444021,F,N,90000,0,1276,N,66.3,1,0,0,,A,0,0,0,1,MONDAY,7,454,0
,444022,F,N,283500,2,1699,Y,30.1,1,1,0,4,A,0,1,2,0,FRIDAY,15,365,0
,444023,F,N,135000,0,1382,Y,30.3,1,1,1,,A,0,0,,0,THURSDAY,11,639,0
,444024,M,Y,157500,1,1473,Y,38.8,1,1,0,3,A,0,0,0,0,WEDNESDAY,3,644,0
,444025,F,N,247500,0,1916,Y,54.6,1,0,0,,B,0,0,3,2,FRIDAY,15,528,0
,444027,F,N,90000,2,1452,Y,27.8,1,1,0,4,A,0,0,1,1,FRIDAY,12,573,0
,444046,M,Y,202500,2,1464,Y,32,1,1,1,4,A,0,1,0,2,TUESDAY,11,537,0
,444047,F,N,112500,0,1569,N,42.4,1,1,1,,A,0,0,1,0,FRIDAY,12,350,0
,444048,F,N,90000,1,1997,Y,36.2,1,1,0,3,B,0,1,3,12,THURSDAY,9,375,0
,444056,F,Y,166500,0,1559,Y,30.9,1,1,0,,A,0,0,7,0,FRIDAY,9,561,0
,444060,F,N,72000,0,1384,Y,65.5,1,0,0,,A,0,0,6,2,FRIDAY,10,557,0
,444061,F,Y,315000,1,2025,Y,34.4,1,1,0,3,A,1,1,1,5,MONDAY,17,711,0
,444063,M,Y,360000,0,1950,Y,29,1,1,1,2,A,0,0,3,8,TUESDAY,14,595,0
,444074,M,Y,96000,2,1441,Y,47.2,1,1,1,4,A,0,0,,10,WEDNESDAY,18,447,0
,444076,F,N,180000,2,1416,N,43.9,1,1,0,,A,0,0,1,6,MONDAY,17,599,0
,444079,M,Y,315000,0,1787,Y,31.2,1,1,0,,B,1,1,6,0,SUNDAY,12,503,0
,444080,M,N,99000,0,1369,Y,53,1,1,1,,A,0,0,0,0,WEDNESDAY,15,696,0
,444081,F,N,270000,0,1747,Y,64.6,1,0,0,2,A,0,0,4,0,MONDAY,11,667,0
,444090,F,N,135000,0,1911,Y,42,1,1,1,,A,1,1,2,0,SATURDAY,9,655,0
,444096,F,N,112500,0,1581,N,42.3,1,1,0,,B,0,0,,0,TUESDAY,13,442,0
,444099,M,Y,157500,1,1642,Y,53.6,1,1,1,3,A,0,1,0,1,SATURDAY,9,631,0
,444107,F,N,45000,0,1355,Y,33.3,1,1,0,,A,0,0,4,2,SATURDAY,11,688,0
,444111,F,N,184500,0,1259,N,49.6,1,1,0,1,B,0,0,0,0,SATURDAY,8,412,0
,444112,F,N,81000,0,1191,N,52.1,1,1,1,,A,0,0,1,0,SUNDAY,13,703,0
,444119,F,N,126000,0,1630,Y,55.9,1,1,1,2,A,0,1,2,0,THURSDAY,15,602,0
,444120,F,N,166500,0,1510,Y,43.1,1,1,0,,A,0,1,,2,SATURDAY,11,571,0
,444121,M,Y,171000,0,1444,Y,25.8,1,1,1,,A,0,1,1,0,WEDNESDAY,13,718,0
,444127,F,N,68400,2,1296,Y,34,1,1,0,4,A,0,0,7,0,SATURDAY,11,360,0
,444132,F,N,112500,1,1697,Y,29.6,1,1,0,,A,0,1,2,0,SATURDAY,11,670,0
,444142,F,Y,139500,2,1603,Y,40.7,1,1,0,,A,0,0,0,0,SATURDAY,11,688,0
,444145,F,N,90000,0,2187,Y,64.2,1,0,0,,A,0,0,1,5,FRIDAY,12,397,0
,444153,M,N,225000,0,2178,Y,52.8,1,1,1,2,A,0,0,4,0,TUESDAY,16,369,1
,444158,F,N,45000,0,1374,N,32.2,1,1,1,,A,0,1,,0,TUESDAY,7,552,0
,444159,M,Y,405000,0,1461,Y,45,1,1,0,2,B,0,0,1,1,FRIDAY,9,513,0
,444160,M,N,157500,2,1795,Y,34.1,1,1,0,4,A,0,1,1,0,WEDNESDAY,17,572,0
,444162,F,Y,225000,1,1397,Y,31.9,1,1,0,3,A,0,0,5,0,SATURDAY,14,615,0
,444163,F,N,157500,0,1671,N,42,1,1,0,1,B,0,0,0,0,MONDAY,12,543,0
,444174,F,N,139500,1,1755,Y,39.6,1,1,1,,A,0,1,3,3,TUESDAY,9,708,0
,444180,F,N,270000,0,1365,N,32.3,1,1,0,1,A,0,0,8,9,TUESDAY,14,641,0
,444181,F,Y,135000,0,1797,Y,53.2,1,1,0,,B,0,0,1,0,MONDAY,11,348,0
,444184,F,N,108000,0,1719,Y,37.3,1,1,0,2,A,0,0,0,0,MONDAY,13,352,0
,444186,F,Y,112500,0,1195,N,62.4,1,0,0,1,A,0,0,1,0,SATURDAY,18,689,0
,444192,F,Y,315000,3,1752,Y,40.1,1,1,0,5,A,0,0,6,0,SATURDAY,15,779,0
,444195,M,Y,202500,0,1567,Y,55.8,1,1,0,2,A,0,0,1,0,WEDNESDAY,11,741,0
,444199,M,Y,202500,3,1945,Y,38.7,1,1,1,5,A,0,1,3,0,MONDAY,14,636,0
,444200,M,N,90000,0,1111,Y,29.8,1,1,1,2,B,0,1,,0,TUESDAY,10,554,0
,444207,F,N,180000,0,1879,N,44.1,1,1,0,,A,0,0,5,0,TUESDAY,7,593,0
,444208,M,Y,309150,1,2199,Y,43.9,1,1,0,3,A,1,0,1,11,SATURDAY,13,300,1
,444209,M,Y,195000,0,1850,Y,52.8,1,1,0,,A,1,1,,12,TUESDAY,8,534,0
,444210,F,N,121500,0,1676,N,42.2,1,1,1,,B,0,0,5,0,MONDAY,10,361,1
,444211,F,N,90000,0,1292,Y,56.8,1,0,0,2,A,0,0,0,0,SATURDAY,3,527,0
,444220,M,Y,270000,0,1848,N,32.6,1,1,0,,A,0,0,,0,FRIDAY,16,669,0
,444221,F,N,90000,0,1461,Y,54.7,1,1,1,2,A,0,0,,0,TUESDAY,12,476,0
,444227,M,Y,180000,1,1684,Y,36.1,1,1,0,,A,0,0,,4,SATURDAY,15,703,0
,444228,M,Y,135000,0,2187,Y,55.1,1,1,0,,A,0,0,0,7,TUESDAY,15,707,0
,444232,F,N,171000,0,1678,Y,51,1,1,0,,B,0,0,4,0,FRIDAY,16,555,0
,444233,M,N,202500,1,2279,Y,45.1,1,1,0,3,A,0,0,5,0,FRIDAY,11,684,0
,444235,M,N,90000,1,1619,Y,49.5,1,1,1,3,A,0,0,4,10,TUESDAY,12,495,0
,444236,F,N,135000,1,1451,Y,47.6,1,1,0,3,A,0,0,0,1,MONDAY,14,611,0
,444238,M,Y,112500,0,1490,N,27,1,1,0,,A,0,1,,0,FRIDAY,10,656,0
,444239,M,Y,157500,0,1505,Y,62.4,1,0,0,,A,0,0,3,0,MONDAY,10,711,0
,444241,M,Y,157500,0,1647,Y,46.1,1,1,0,2,A,0,1,2,10,WEDNESDAY,8,708,0
,444245,F,N,135000,0,959,N,27.2,1,1,0,1,A,0,0,,0,SUNDAY,10,617,0
,444247,F,Y,135000,0,1620,Y,60.4,1,0,0,,A,0,0,1,0,SUNDAY,12,702,0
,444252,F,N,105000,0,1718,Y,59.7,1,0,0,2,A,0,0,0,3,SATURDAY,13,711,0
,444257,F,Y,450000,0,2247,Y,33.7,1,1,0,,A,0,0,4,0,TUESDAY,3,676,0
,444259,F,N,135000,0,1704,Y,30.3,1,1,0,2,A,0,0,0,0,FRIDAY,16,647,0
,444260,M,N,270000,1,1434,Y,41.2,1,1,0,,A,1,0,2,1,FRIDAY,15,751,0
,444262,M,Y,270000,0,1970,Y,58.2,1,1,0,,B,0,0,2,0,MONDAY,7,605,0
,444272,F,Y,90000,0,1388,Y,42.3,1,1,0,2,A,0,0,1,0,FRIDAY,17,725,0
,444273,F,N,90000,1,1365,Y,49.1,1,1,0,3,A,0,0,2,1,THURSDAY,14,688,0
,444276,F,N,56250,0,1399,Y,64.4,1,0,0,,A,0,0,0,0,MONDAY,9,661,0
,444286,M,Y,112500,1,1566,Y,28.2,1,1,0,3,A,0,0,,0,TUESDAY,8,320,0
,444288,M,N,81000,0,2118,Y,28.9,1,1,1,,A,0,1,2,12,SATURDAY,14,516,0
,444292,F,N,112500,0,1683,Y,30.9,1,1,0,,A,0,0,1,2,THURSDAY,9,414,0
,444296,F,N,261000,1,2066,Y,31.4,1,1,1,,A,0,0,4,0,TUESDAY,14,703,0
,444300,F,N,247500,0,974,N,47.8,1,1,0,,A,0,0,7,0,MONDAY,17,763,0
,444301,M,N,112500,0,1696,Y,23.9,1,1,0,,A,0,1,,1,TUESDAY,15,400,0
,444304,F,N,180000,0,1691,Y,43.4,1,1,0,,A,0,0,,0,THURSDAY,9,472,0
,444306,M,N,157500,0,1731,Y,61,1,0,0,2,A,0,0,1,0,WEDNESDAY,14,351,0
,444308,F,N,180000,0,1626,Y,38.2,1,1,0,,B,0,0,1,0,WEDNESDAY,7,529,0
,444309,F,N,139500,0,2097,Y,54.1,1,1,0,,A,0,0,1,0,WEDNESDAY,9,650,0
,444310,F,N,72000,0,1690,Y,47.4,1,1,1,,B,0,0,0,4,THURSDAY,10,585,0
,444314,F,N,95778,1,1563,N,43.8,1,1,0,2,A,0,0,2,0,TUESDAY,10,675,0
,444317,M,N,157500,1,1647,Y,39.2,1,1,0,,A,1,0,1,0,FRIDAY,16,661,0
,444321,F,N,270000,0,1914,Y,44,1,1,0,,A,1,1,9,0,WEDNESDAY,16,722,0
,444325,F,N,72000,0,1594,Y,43.2,1,1,0,,B,0,0,,0,WEDNESDAY,11,346,0
,444326,M,N,90000,0,1696,Y,47.9,1,1,0,2,A,0,0,,0,WEDNESDAY,17,567,0
,444327,F,N,112500,0,1586,Y,54,1,0,0,,A,0,0,3,0,THURSDAY,14,674,0
,444328,F,N,90000,0,1318,N,36.9,1,1,0,1,A,0,0,5,0,FRIDAY,14,310,0
,444329,F,Y,270000,0,1568,N,48.6,1,1,0,,A,0,0,3,0,THURSDAY,14,654,0
,444332,M,N,75000,1,1619,Y,36.8,1,1,1,,B,0,0,1,9,MONDAY,12,572,0
,444336,M,Y,243000,0,2017,Y,30.8,1,1,1,,A,0,1,7,0,SATURDAY,14,557,0
,444340,M,N,180000,0,2374,Y,49.9,1,1,0,,A,0,0,0,0,WEDNESDAY,8,592,0
,444342,F,Y,270000,2,1844,Y,40.9,1,1,0,,A,0,0,0,0,WEDNESDAY,9,719,0
,444345,M,N,150000,0,1629,Y,45.9,1,1,1,,B,0,1,0,10,FRIDAY,12,483,0
,444347,M,Y,180000,0,1399,Y,37.1,1,1,0,,A,0,1,2,12,SATURDAY,14,689,0
,444350,F,Y,112500,0,1571,Y,54.2,1,1,1,2,A,0,0,1,0,MONDAY,16,619,0
,444351,F,Y,135000,1,1614,Y,46.7,1,1,0,,A,0,0,0,1,SATURDAY,5,662,0
,444352,F,N,202500,0,1403,N,67.6,1,0,0,,A,0,0,,0,THURSDAY,13,437,0
,444356,M,Y,202500,0,1890,Y,47.9,1,1,0,2,B,0,0,2,1,WEDNESDAY,6,534,0
,444357,F,N,157500,0,1660,N,58.6,1,0,0,,A,0,0,4,0,TUESDAY,16,341,1
,444358,F,N,202500,0,1999,N,44.6,1,1,1,1,A,0,1,6,0,FRIDAY,11,682,0
,444361,M,N,270000,0,1959,Y,37.6,1,1,1,2,A,0,0,2,2,THURSDAY,18,526,0
,444365,M,Y,75000,0,1547,Y,50.7,1,1,0,,B,0,0,,12,SUNDAY,13,473,0
,444375,F,Y,157500,1,2169,Y,27.6,1,1,0,,A,1,0,5,1,TUESDAY,17,467,0
,444378,F,N,103500,0,1730,Y,58.3,1,0,0,,A,0,0,,0,TUESDAY,8,691,0
,444380,F,N,81000,0,1597,Y,58.8,1,0,0,,B,0,0,0,11,FRIDAY,14,607,0
,444382,M,Y,540000,2,1790,Y,55.2,1,1,0,4,A,1,0,2,0,WEDNESDAY,16,710,0
,444385,M,Y,270000,2,2577,Y,30.5,1,1,0,,A,0,0,6,0,WEDNESDAY,12,461,0
,444392,M,N,90000,2,1463,Y,52.6,1,1,0,,B,0,0,4,5,THURSDAY,7,500,0
,444395,M,Y,180000,1,1762.17,Y,39.6,1,1,1,,A,0,0,0,1,THURSDAY,18,658,0
,444398,F,N,171000,0,1564,Y,56.6,1,0,0,,A,0,0,0,0,TUESDAY,9,710,0
,444399,M,N,135000,0,1510,Y,31.7,1,1,0,,A,0,0,1,0,MONDAY,15,637,0
,444403,F,N,112500,1,1626,Y,43.3,1,1,1,3,B,0,0,,0,TUESDAY,14,680,0
,444411,M,N,90000,0,1555,Y,37,1,1,0,,A,0,0,1,0,SATURDAY,12,436,0
,444413,M,Y,270000,0,1310,Y,39.2,1,1,0,2,A,0,0,4,0,FRIDAY,14,641,0
,444416,F,Y,144000,0,1681.97,Y,35.8,1,1,0,2,A,0,1,4,0,SUNDAY,13,661,0
,444417,F,N,135000,1,1828,Y,41.7,1,1,0,,A,0,0,2,1,WEDNESDAY,14,677,0
,444422,M,N,382500,0,2161,Y,54.4,1,1,1,,A,0,0,0,0,TUESDAY,10,634,0
,444425,F,Y,135000,0,1785,Y,54.8,1,1,0,2,A,0,1,,0,WEDNESDAY,9,676,0
,444428,M,N,112500,0,1199,Y,35,1,1,1,2,A,0,0,1,0,THURSDAY,12,511,0
,444430,F,N,90000,0,1297,N,56.6,1,0,0,1,A,0,0,3,9,FRIDAY,11,533,0
,444431,F,N,45000,1,1572,Y,36.5,1,1,0,3,B,0,0,,0,WEDNESDAY,5,350,0
,444433,F,N,175500,0,1609,N,67,1,1,0,,A,0,0,5,2,THURSDAY,14,590,0
,444436,F,N,90000,1,1276,N,40.4,1,1,1,,A,0,0,0,0,THURSDAY,13,657,0
,444439,F,N,81000,1,1473,Y,32.4,1,1,0,,A,0,0,0,0,SATURDAY,11,692,0
,444441,F,Y,405000,0,2579.94,Y,54.1,1,1,1,,A,0,0,,10,MONDAY,17,757,0
,444442,F,Y,150000,1,1292,Y,42.2,1,1,0,,A,0,0,6,10,MONDAY,15,547,0
,444443,M,N,135000,0,1600,Y,47.7,1,1,0,,A,0,0,1,0,MONDAY,12,618,0
,444445,M,N,262647,1,1398,Y,33.7,1,1,1,,A,0,1,1,3,THURSDAY,17,744,0
,444447,F,N,135000,0,959,N,44.3,1,1,0,1,B,0,1,1,0,MONDAY,13,471,0
,444448,F,N,75000,2,1606,Y,39.9,1,1,1,4,A,0,0,6,12,THURSDAY,17,365,1
,444449,M,N,121500,1,465,Y,28.1,1,1,1,,A,0,0,5,0,SUNDAY,12,440,0
,444451,F,N,90000,0,1346,Y,43.9,1,1,0,,A,0,0,1,0,THURSDAY,13,682,0
,444455,F,Y,99000,0,1277,N,64.3,1,0,0,,A,0,0,5,0,SUNDAY,13,422,0
,444460,M,Y,90000,0,1512,Y,57.6,1,1,0,2,A,0,0,,0,MONDAY,12,377,0
,444466,F,N,90000,0,1481,Y,24.6,1,1,0,,A,0,0,7,1,MONDAY,13,516,0
,444467,F,Y,112500,0,1520,Y,27.4,1,1,0,,A,0,0,,0,MONDAY,12,616,0
,444469,F,Y,112500,0,1724,Y,50.7,1,1,0,2,A,0,0,3,0,SATURDAY,13,669,0
,444473,M,N,90000,0,1696,Y,59.5,1,1,0,2,B,0,1,1,0,FRIDAY,10,531,0
,444474,F,N,54000,0,1299,N,62.2,1,0,0,,B,0,0,3,0,THURSDAY,12,329,1
,444480,F,N,180000,1,1607,N,43.8,1,1,0,,A,0,0,1,0,FRIDAY,8,710,0
,444488,M,Y,225000,0,1913,Y,46.2,1,1,0,2,A,0,1,3,0,SATURDAY,11,541,0
,444490,F,N,135000,0,1536,Y,36,1,1,0,,A,0,0,,0,THURSDAY,8,485,0
,444491,F,N,135000,2,2394,Y,29.3,1,1,0,4,A,0,1,0,0,MONDAY,17,573,0
,444492,F,N,360000,0,1995,N,30.3,1,1,0,1,A,0,0,5,2,WEDNESDAY,19,657,0
,444495,F,N,90000,1,1520,N,34.4,1,1,0,,A,0,0,7,0,TUESDAY,15,373,1
,444496,F,Y,90000,0,1365,Y,54.6,1,1,0,,A,0,0,1,1,FRIDAY,14,661,0
,444499,M,Y,315000,2,2041,Y,31,1,1,0,4,A,0,0,6,3,THURSDAY,12,633,0
,444508,F,N,180000,0,1672,Y,56.4,1,0,0,2,A,0,0,4,0,SUNDAY,17,328,1
,444512,M,Y,157500,0,2095,Y,38.4,1,1,0,2,A,0,0,2,0,FRIDAY,11,631,0
,444518,F,N,247500,0,1365,N,29.6,1,1,1,1,B,0,0,5,0,FRIDAY,12,305,1
,444521,F,N,261000,0,1218,N,51.8,1,1,0,1,A,0,0,6,0,FRIDAY,9,658,0
,444522,F,N,90000,0,1498,Y,37.4,1,1,0,,A,0,1,8,5,FRIDAY,13,550,0
,444524,M,N,60000,0,1585,N,22.7,1,1,0,,A,0,1,2,12,THURSDAY,12,348,0
,444528,F,N,270000,0,1564,N,39.1,1,1,0,1,A,0,1,0,0,SATURDAY,14,581,0
,444533,F,N,157500,0,1666,Y,27.2,1,1,0,,B,0,0,,0,MONDAY,14,359,0
,444538,M,Y,135000,0,1619,Y,55.8,1,1,0,,A,0,1,2,2,SUNDAY,17,589,0
,444539,F,Y,67500,2,1448,Y,25.6,1,1,0,,B,0,0,0,0,WEDNESDAY,11,359,0
,444543,F,Y,202500,1,1749,Y,39.2,1,1,0,,A,0,0,3,0,SATURDAY,7,583,0
,444544,F,N,202500,0,1985,Y,60.3,1,0,0,,A,0,0,3,0,MONDAY,17,758,0
,444547,M,Y,105000,0,1690,Y,28,1,1,1,2,B,0,0,3,11,TUESDAY,9,354,0
,444549,F,N,135000,0,1590,N,66.8,1,0,0,,A,0,0,1,12,SATURDAY,9,434,0
,444550,F,Y,90000,2,1259,N,36.4,1,1,0,,A,0,0,,0,MONDAY,11,476,0
,444551,F,N,90000,1,1614,Y,39.7,1,1,1,,A,0,0,,1,MONDAY,14,410,0
,444562,M,Y,120000,2,1794,Y,30.7,1,1,0,4,B,0,0,,5,FRIDAY,6,454,0
,444565,M,N,112500,0,2015,Y,37,1,1,1,2,A,0,0,3,9,MONDAY,9,258,1
,444567,M,Y,67500,0,1327,Y,65,1,0,0,2,A,0,0,1,0,TUESDAY,11,696,0
,444569,F,N,202500,0,1577,Y,41.4,1,1,1,,A,1,1,6,0,MONDAY,19,461,0
,444574,F,Y,112500,1,1948,Y,39.2,1,1,0,,A,0,0,2,0,TUESDAY,10,476,0
,444576,M,Y,369000,2,1902.33,Y,32.5,1,1,0,,A,0,0,1,3,MONDAY,10,519,0
,444577,F,N,80100,0,1409,Y,47.6,1,1,1,,A,0,0,1,0,MONDAY,11,631,0
,444578,F,Y,135000,0,1695,Y,64.7,1,0,0,,A,0,0,6,0,FRIDAY,15,418,0
,444585,F,N,49500,0,1365,Y,57.4,1,0,0,,B,0,0,0,0,WEDNESDAY,10,722,0
,444588,F,N,112500,0,1399,Y,46.8,1,1,0,,A,0,1,5,0,FRIDAY,9,620,0
,444592,F,N,157500,0,1543,Y,46.5,1,1,0,,A,0,0,,0,MONDAY,12,671,0
,444593,M,Y,135000,0,1468,Y,40.6,1,1,0,2,B,0,0,,0,MONDAY,9,455,0
,444598,F,Y,175500,0,1974,Y,49.8,1,1,0,,A,0,0,1,0,MONDAY,11,601,0
,444601,F,N,112500,0,1545,N,54,1,1,0,,B,0,0,0,0,THURSDAY,10,374,1
,444609,F,N,54000,0,1177,N,65,1,0,0,,A,0,0,2,0,SATURDAY,13,367,1
,444613,M,Y,675000,0,1394,Y,34.9,1,1,1,,A,0,0,0,2,MONDAY,16,592,0
,444629,M,Y,360000,2,2118,Y,39,1,1,1,4,A,0,0,4,2,WEDNESDAY,14,603,0
,444630,F,N,135000,2,1695,Y,27.4,1,1,0,4,A,0,0,2,0,FRIDAY,12,695,0
,444647,M,Y,150000,0,1596,N,23.5,1,1,1,1,A,0,0,1,10,THURSDAY,15,455,0
,444653,F,N,135000,0,1328,N,57.3,1,0,0,,A,0,0,6,8,THURSDAY,18,774,0
,444654,F,N,270000,0,1665,Y,56.7,1,0,0,,A,0,0,8,0,MONDAY,13,453,0
,444655,F,N,60000,0,1741,Y,32.2,1,1,0,,B,0,0,2,12,THURSDAY,6,581,0
,444656,F,Y,112500,1,1876,Y,51.7,1,1,0,3,A,0,1,7,0,SATURDAY,14,667,0
